"","freq","treat","site","year","plot","cover","guild","sumcov","relcov","datacol","species.name"
"239","CL1","SD","Elkhorn",1999,"1",75,"EAG",137,0.547445255474453,"pt_intercept","Vulpia myuros"
"240","CL1","SD","Elkhorn",1999,"2",56,"EAG",112,0.5,"pt_intercept","Vulpia myuros"
"241","CL1","SD","Elkhorn",1999,"3",46,"EAG",147,0.312925170068027,"pt_intercept","Vulpia myuros"
"242","CL2","LL","Elkhorn",1999,"1",64,"EAG",135,0.474074074074074,"pt_intercept","Vulpia myuros"
"243","CL2","LL","Elkhorn",1999,"2",57,"EAG",132,0.431818181818182,"pt_intercept","Vulpia myuros"
"244","CL2","LL","Elkhorn",1999,"3",56,"EAG",163,0.343558282208589,"pt_intercept","Vulpia myuros"
"245","CL2","RE","Elkhorn",1999,"1",40,"EAG",121,0.330578512396694,"pt_intercept","Vulpia myuros"
"246","CL2","RE","Elkhorn",1999,"2",67,"EAG",103,0.650485436893204,"pt_intercept","Vulpia myuros"
"247","CL2","RE","Elkhorn",1999,"3",53,"EAG",123,0.430894308943089,"pt_intercept","Vulpia myuros"
"248","CL2","SD","Elkhorn",1999,"1",45,"EAG",126,0.357142857142857,"pt_intercept","Vulpia myuros"
"249","CL2","SD","Elkhorn",1999,"2",47,"EAG",115,0.408695652173913,"pt_intercept","Vulpia myuros"
"250","CL3","LL","Elkhorn",1999,"1",28,"EAG",157,0.178343949044586,"pt_intercept","Vulpia myuros"
"251","CL3","LL","Elkhorn",1999,"2",58,"EAG",104,0.557692307692308,"pt_intercept","Vulpia myuros"
"252","CL3","LL","Elkhorn",1999,"3",49,"EAG",132,0.371212121212121,"pt_intercept","Vulpia myuros"
"253","CL3","RE","Elkhorn",1999,"2",35,"EAG",101,0.346534653465347,"pt_intercept","Vulpia myuros"
"254","CL3","SD","Elkhorn",1999,"1",35,"EAG",126,0.277777777777778,"pt_intercept","Vulpia myuros"
"255","CL3","SD","Elkhorn",1999,"2",41,"EAG",113,0.36283185840708,"pt_intercept","Vulpia myuros"
"256","CL3","SD","Elkhorn",1999,"3",37,"EAG",119,0.310924369747899,"pt_intercept","Vulpia myuros"
"257","Control","no","Elkhorn",1999,"1",49,"EAG",134,0.365671641791045,"pt_intercept","Vulpia myuros"
"258","Control","no","Elkhorn",1999,"2",39,"EAG",155,0.251612903225806,"pt_intercept","Vulpia myuros"
"259","Control","no","Elkhorn",1999,"3",33,"EAG",150,0.22,"pt_intercept","Vulpia myuros"
"260","Grazed","no","Elkhorn",1999,"1",33,"EAG",122,0.270491803278689,"pt_intercept","Vulpia myuros"
"261","Grazed","no","Elkhorn",1999,"2",52,"EAG",124,0.419354838709677,"pt_intercept","Vulpia myuros"
"262","Grazed","no","Elkhorn",1999,"3",48,"EAG",125,0.384,"pt_intercept","Vulpia myuros"
"263","CL3","RE","Elkhorn",1999,"2",8,"EPG",101,0.0792079207920792,"pt_intercept","Phalaris aquatica"
"264","CL1","SD","Elkhorn",1999,"3",8,"NAGr",147,0.054421768707483,"pt_intercept","Juncus bufonius"
"265","CL3","LL","Elkhorn",1999,"1",24,"NAGr",157,0.152866242038217,"pt_intercept","Juncus bufonius"
"266","CL3","LL","Elkhorn",1999,"3",2,"NAGr",132,0.0151515151515152,"pt_intercept","Juncus bufonius"
"267","Control","no","Elkhorn",1999,"1",1,"NAGr",134,0.00746268656716418,"pt_intercept","Juncus bufonius"
"268","Control","no","Elkhorn",1999,"2",1,"NAGr",155,0.00645161290322581,"pt_intercept","Juncus bufonius"
"269","Control","no","Elkhorn",1999,"3",12,"NAGr",150,0.08,"pt_intercept","Juncus bufonius"
"270","Control","no","Elkhorn",1999,"2",1,"NAGr",155,0.00645161290322581,"pt_intercept","Isolepis carinata"
"271","CL1","RE","Elkhorn",1999,"2",12,"NPGr",133,0.0902255639097744,"pt_intercept","Eleocharis macrostachya"
"272","CL3","RE","Elkhorn",1999,"1",1,"NPGr",152,0.00657894736842105,"pt_intercept","Eleocharis macrostachya"
"273","CL1","SD","Elkhorn",1999,"3",10,"NPGr",147,0.0680272108843537,"pt_intercept","Juncus occidentalis"
"274","CL2","RE","Elkhorn",1999,"1",18,"NPGr",121,0.148760330578512,"pt_intercept","Juncus occidentalis"
"275","CL3","SD","Elkhorn",1999,"2",14,"NPGr",113,0.123893805309735,"pt_intercept","Juncus phaeocephalus"
"276","CL1","LL","Elkhorn",1999,"1",16,"NPG",121,0.132231404958678,"pt_intercept","Danthonia californica"
"277","CL1","LL","Elkhorn",1999,"2",11,"NPG",119,0.092436974789916,"pt_intercept","Danthonia californica"
"278","CL1","LL","Elkhorn",1999,"3",5,"NPG",125,0.04,"pt_intercept","Danthonia californica"
"279","CL1","RE","Elkhorn",1999,"2",2,"NPG",133,0.0150375939849624,"pt_intercept","Danthonia californica"
"280","CL1","RE","Elkhorn",1999,"3",6,"NPG",123,0.0487804878048781,"pt_intercept","Danthonia californica"
"281","CL1","SD","Elkhorn",1999,"1",1,"NPG",137,0.0072992700729927,"pt_intercept","Danthonia californica"
"282","CL1","SD","Elkhorn",1999,"2",1,"NPG",112,0.00892857142857143,"pt_intercept","Danthonia californica"
"283","CL1","SD","Elkhorn",1999,"3",35,"NPG",147,0.238095238095238,"pt_intercept","Danthonia californica"
"284","CL2","LL","Elkhorn",1999,"1",9,"NPG",135,0.0666666666666667,"pt_intercept","Danthonia californica"
"285","CL2","LL","Elkhorn",1999,"2",12,"NPG",132,0.0909090909090909,"pt_intercept","Danthonia californica"
"286","CL2","LL","Elkhorn",1999,"3",27,"NPG",163,0.165644171779141,"pt_intercept","Danthonia californica"
"287","CL2","RE","Elkhorn",1999,"1",11,"NPG",121,0.0909090909090909,"pt_intercept","Danthonia californica"
"288","CL2","RE","Elkhorn",1999,"2",1,"NPG",103,0.00970873786407767,"pt_intercept","Danthonia californica"
"289","CL2","RE","Elkhorn",1999,"3",13,"NPG",123,0.105691056910569,"pt_intercept","Danthonia californica"
"290","CL2","SD","Elkhorn",1999,"1",6,"NPG",126,0.0476190476190476,"pt_intercept","Danthonia californica"
"291","CL2","SD","Elkhorn",1999,"2",7,"NPG",115,0.0608695652173913,"pt_intercept","Danthonia californica"
"292","CL3","LL","Elkhorn",1999,"1",63,"NPG",157,0.401273885350318,"pt_intercept","Danthonia californica"
"293","CL3","LL","Elkhorn",1999,"2",4,"NPG",104,0.0384615384615385,"pt_intercept","Danthonia californica"
"294","CL3","LL","Elkhorn",1999,"3",18,"NPG",132,0.136363636363636,"pt_intercept","Danthonia californica"
"295","CL3","RE","Elkhorn",1999,"1",46,"NPG",152,0.302631578947368,"pt_intercept","Danthonia californica"
"296","CL3","RE","Elkhorn",1999,"2",6,"NPG",101,0.0594059405940594,"pt_intercept","Danthonia californica"
"297","CL3","SD","Elkhorn",1999,"2",10,"NPG",113,0.0884955752212389,"pt_intercept","Danthonia californica"
"298","CL3","SD","Elkhorn",1999,"3",14,"NPG",119,0.117647058823529,"pt_intercept","Danthonia californica"
"299","Control","no","Elkhorn",1999,"1",13,"NPG",134,0.0970149253731343,"pt_intercept","Danthonia californica"
"300","Control","no","Elkhorn",1999,"2",35,"NPG",155,0.225806451612903,"pt_intercept","Danthonia californica"
"301","Control","no","Elkhorn",1999,"3",31,"NPG",150,0.206666666666667,"pt_intercept","Danthonia californica"
"302","Grazed","no","Elkhorn",1999,"1",25,"NPG",122,0.204918032786885,"pt_intercept","Danthonia californica"
"303","Grazed","no","Elkhorn",1999,"2",1,"NPG",124,0.00806451612903226,"pt_intercept","Danthonia californica"
"304","Grazed","no","Elkhorn",1999,"3",31,"NPG",125,0.248,"pt_intercept","Danthonia californica"
"305","CL1","RE","Elkhorn",1999,"1",6,"NPG",127,0.047244094488189,"pt_intercept","Hordeum brachyantherum"
"306","CL1","RE","Elkhorn",1999,"1",10,"NPG",127,0.078740157480315,"pt_intercept","Stipa pulchra"
"307","CL1","LL","Elkhorn",2000,"1",26,"EAG",147,0.17687074829932,"pt_intercept","Bromus diandrus"
"308","CL1","LL","Elkhorn",2000,"1",15,"NPG",147,0.102040816326531,"pt_intercept","Danthonia californica"
"309","CL1","LL","Elkhorn",2000,"1",1,"EAF",147,0.00680272108843537,"pt_intercept","Erodium botrys"
"310","CL1","LL","Elkhorn",2000,"1",21,"EAF",147,0.142857142857143,"pt_intercept","Geranium dissectum"
"311","CL1","LL","Elkhorn",2000,"1",2,"NPGr",147,0.0136054421768707,"pt_intercept","Juncus phaeocephalus"
"312","CL1","LL","Elkhorn",2000,"1",16,"EAG",147,0.108843537414966,"pt_intercept","Festuca perennis"
"313","CL1","LL","Elkhorn",2000,"1",10,"EPF",147,0.0680272108843537,"pt_intercept","Plantago lanceolata"
"314","CL1","LL","Elkhorn",2000,"1",2,"EPF",147,0.0136054421768707,"pt_intercept","Rumex acetosella"
"315","CL1","LL","Elkhorn",2000,"1",1,"EAF",147,0.00680272108843537,"pt_intercept","Trifolium angustifolium"
"316","CL1","LL","Elkhorn",2000,"1",1,"EAF",147,0.00680272108843537,"pt_intercept","Trifolium subterraneum"
"317","CL1","LL","Elkhorn",2000,"1",52,"EAG",147,0.353741496598639,"pt_intercept","Vulpia myuros"
"318","CL1","LL","Elkhorn",2000,"2",45,"NPG",127,0.354330708661417,"pt_intercept","Danthonia californica"
"319","CL1","LL","Elkhorn",2000,"2",2,"NPGr",127,0.015748031496063,"pt_intercept","Eleocharis macrostachya"
"320","CL1","LL","Elkhorn",2000,"2",1,"EAF",127,0.0078740157480315,"pt_intercept","Geranium dissectum"
"321","CL1","LL","Elkhorn",2000,"2",3,"EPF",127,0.0236220472440945,"pt_intercept","Hypochaeris radicata"
"322","CL1","LL","Elkhorn",2000,"2",3,"NPGr",127,0.0236220472440945,"pt_intercept","Juncus occidentalis"
"323","CL1","LL","Elkhorn",2000,"2",5,"EAG",127,0.0393700787401575,"pt_intercept","Festuca perennis"
"324","CL1","LL","Elkhorn",2000,"2",2,"NAF",127,0.015748031496063,"pt_intercept","Madia sp"
"325","CL1","LL","Elkhorn",2000,"2",13,"EPF",127,0.102362204724409,"pt_intercept","Plantago lanceolata"
"326","CL1","LL","Elkhorn",2000,"2",1,"EAF",127,0.0078740157480315,"pt_intercept","Trifolium angustifolium"
"327","CL1","LL","Elkhorn",2000,"2",4,"EAF",127,0.031496062992126,"pt_intercept","Trifolium subterraneum"
"328","CL1","LL","Elkhorn",2000,"2",48,"EAG",127,0.377952755905512,"pt_intercept","Vulpia myuros"
"329","CL1","LL","Elkhorn",2000,"3",1,"EAG",113,0.00884955752212389,"pt_intercept","Bromus hordeaceus"
"330","CL1","LL","Elkhorn",2000,"3",1,"NPF",113,0.00884955752212389,"pt_intercept","Taraxia ovata"
"331","CL1","LL","Elkhorn",2000,"3",20,"NPG",113,0.176991150442478,"pt_intercept","Danthonia californica"
"332","CL1","LL","Elkhorn",2000,"3",1,"EAF",113,0.00884955752212389,"pt_intercept","Erodium botrys"
"333","CL1","LL","Elkhorn",2000,"3",5,"EAF",113,0.0442477876106195,"pt_intercept","Geranium dissectum"
"334","CL1","LL","Elkhorn",2000,"3",1,"EPF",113,0.00884955752212389,"pt_intercept","Hypochaeris radicata"
"335","CL1","LL","Elkhorn",2000,"3",5,"EAG",113,0.0442477876106195,"pt_intercept","Festuca perennis"
"336","CL1","LL","Elkhorn",2000,"3",5,"EPF",113,0.0442477876106195,"pt_intercept","Plantago lanceolata"
"337","CL1","LL","Elkhorn",2000,"3",1,"EAF",113,0.00884955752212389,"pt_intercept","Trifolium dubium"
"338","CL1","LL","Elkhorn",2000,"3",17,"EAF",113,0.150442477876106,"pt_intercept","Trifolium subterraneum"
"339","CL1","LL","Elkhorn",2000,"3",56,"EAG",113,0.495575221238938,"pt_intercept","Vulpia myuros"
"340","CL1","RE","Elkhorn",2000,"1",6,"EAG",154,0.038961038961039,"pt_intercept","Bromus diandrus"
"341","CL1","RE","Elkhorn",2000,"1",21,"NPG",154,0.136363636363636,"pt_intercept","Danthonia californica"
"342","CL1","RE","Elkhorn",2000,"1",2,"NPGr",154,0.012987012987013,"pt_intercept","Eleocharis macrostachya"
"343","CL1","RE","Elkhorn",2000,"1",11,"EAF",154,0.0714285714285714,"pt_intercept","Erodium botrys"
"344","CL1","RE","Elkhorn",2000,"1",23,"EAF",154,0.149350649350649,"pt_intercept","Geranium dissectum"
"345","CL1","RE","Elkhorn",2000,"1",14,"NPGr",154,0.0909090909090909,"pt_intercept","Juncus phaeocephalus"
"346","CL1","RE","Elkhorn",2000,"1",19,"EAG",154,0.123376623376623,"pt_intercept","Festuca perennis"
"347","CL1","RE","Elkhorn",2000,"1",1,"NAF",154,0.00649350649350649,"pt_intercept","Madia sp"
"348","CL1","RE","Elkhorn",2000,"1",2,"EPF",154,0.012987012987013,"pt_intercept","Plantago lanceolata"
"349","CL1","RE","Elkhorn",2000,"1",26,"EPF",154,0.168831168831169,"pt_intercept","Rumex acetosella"
"350","CL1","RE","Elkhorn",2000,"1",1,"EAF",154,0.00649350649350649,"pt_intercept","Trifolium angustifolium"
"351","CL1","RE","Elkhorn",2000,"1",2,"EAF",154,0.012987012987013,"pt_intercept","Trifolium subterraneum"
"352","CL1","RE","Elkhorn",2000,"1",26,"EAG",154,0.168831168831169,"pt_intercept","Vulpia myuros"
"353","CL1","RE","Elkhorn",2000,"2",4,"EAG",126,0.0317460317460317,"pt_intercept","Bromus diandrus"
"354","CL1","RE","Elkhorn",2000,"2",14,"NPG",126,0.111111111111111,"pt_intercept","Danthonia californica"
"355","CL1","RE","Elkhorn",2000,"2",11,"NPGr",126,0.0873015873015873,"pt_intercept","Eleocharis macrostachya"
"356","CL1","RE","Elkhorn",2000,"2",4,"EAF",126,0.0317460317460317,"pt_intercept","Erodium botrys"
"357","CL1","RE","Elkhorn",2000,"2",6,"EAF",126,0.0476190476190476,"pt_intercept","Geranium dissectum"
"358","CL1","RE","Elkhorn",2000,"2",4,"EPF",126,0.0317460317460317,"pt_intercept","Hypochaeris radicata"
"359","CL1","RE","Elkhorn",2000,"2",13,"EAG",126,0.103174603174603,"pt_intercept","Festuca perennis"
"360","CL1","RE","Elkhorn",2000,"2",8,"NAF",126,0.0634920634920635,"pt_intercept","Madia sp"
"361","CL1","RE","Elkhorn",2000,"2",1,"EPF",126,0.00793650793650794,"pt_intercept","Plantago lanceolata"
"362","CL1","RE","Elkhorn",2000,"2",1,"EPF",126,0.00793650793650794,"pt_intercept","Rumex acetosella"
"363","CL1","RE","Elkhorn",2000,"2",2,"EAF",126,0.0158730158730159,"pt_intercept","Trifolium angustifolium"
"364","CL1","RE","Elkhorn",2000,"2",1,"EAF",126,0.00793650793650794,"pt_intercept","Trifolium subterraneum"
"365","CL1","RE","Elkhorn",2000,"2",57,"EAG",126,0.452380952380952,"pt_intercept","Vulpia myuros"
"366","CL1","RE","Elkhorn",2000,"3",1,"EAG",127,0.0078740157480315,"pt_intercept","Bromus diandrus"
"367","CL1","RE","Elkhorn",2000,"3",33,"NPG",127,0.259842519685039,"pt_intercept","Danthonia californica"
"368","CL1","RE","Elkhorn",2000,"3",2,"EAF",127,0.015748031496063,"pt_intercept","Erodium botrys"
"369","CL1","RE","Elkhorn",2000,"3",3,"EAF",127,0.0236220472440945,"pt_intercept","Geranium dissectum"
"370","CL1","RE","Elkhorn",2000,"3",4,"EPF",127,0.031496062992126,"pt_intercept","Hypochaeris radicata"
"371","CL1","RE","Elkhorn",2000,"3",2,"EAG",127,0.015748031496063,"pt_intercept","Festuca perennis"
"372","CL1","RE","Elkhorn",2000,"3",9,"EPF",127,0.0708661417322835,"pt_intercept","Plantago lanceolata"
"373","CL1","RE","Elkhorn",2000,"3",1,"EPF",127,0.0078740157480315,"pt_intercept","Rumex acetosella"
"374","CL1","RE","Elkhorn",2000,"3",1,"EAF",127,0.0078740157480315,"pt_intercept","Trifolium dubium"
"375","CL1","RE","Elkhorn",2000,"3",6,"EAF",127,0.047244094488189,"pt_intercept","Trifolium subterraneum"
"376","CL1","RE","Elkhorn",2000,"3",65,"EAG",127,0.511811023622047,"pt_intercept","Vulpia myuros"
"377","CL1","SD","Elkhorn",2000,"1",1,"EAG",139,0.00719424460431655,"pt_intercept","Bromus diandrus"
"378","CL1","SD","Elkhorn",2000,"1",22,"NPG",139,0.158273381294964,"pt_intercept","Danthonia californica"
"379","CL1","SD","Elkhorn",2000,"1",20,"EAF",139,0.143884892086331,"pt_intercept","Erodium botrys"
"380","CL1","SD","Elkhorn",2000,"1",11,"EAF",139,0.079136690647482,"pt_intercept","Geranium dissectum"
"381","CL1","SD","Elkhorn",2000,"1",2,"EAG",139,0.0143884892086331,"pt_intercept","Festuca perennis"
"382","CL1","SD","Elkhorn",2000,"1",9,"EPF",139,0.0647482014388489,"pt_intercept","Plantago lanceolata"
"383","CL1","SD","Elkhorn",2000,"1",2,"EPF",139,0.0143884892086331,"pt_intercept","Rumex acetosella"
"384","CL1","SD","Elkhorn",2000,"1",3,"EAF",139,0.0215827338129496,"pt_intercept","Trifolium angustifolium"
"385","CL1","SD","Elkhorn",2000,"1",1,"EAF",139,0.00719424460431655,"pt_intercept","Trifolium dubium"
"386","CL1","SD","Elkhorn",2000,"1",12,"EAF",139,0.0863309352517986,"pt_intercept","Trifolium subterraneum"
"387","CL1","SD","Elkhorn",2000,"1",56,"EAG",139,0.402877697841727,"pt_intercept","Vulpia myuros"
"388","CL1","SD","Elkhorn",2000,"2",1,"EAG",130,0.00769230769230769,"pt_intercept","Bromus diandrus"
"389","CL1","SD","Elkhorn",2000,"2",46,"NPG",130,0.353846153846154,"pt_intercept","Danthonia californica"
"390","CL1","SD","Elkhorn",2000,"2",3,"EAF",130,0.0230769230769231,"pt_intercept","Geranium dissectum"
"391","CL1","SD","Elkhorn",2000,"2",18,"NPGr",130,0.138461538461538,"pt_intercept","Juncus occidentalis"
"392","CL1","SD","Elkhorn",2000,"2",2,"EAG",130,0.0153846153846154,"pt_intercept","Festuca perennis"
"393","CL1","SD","Elkhorn",2000,"2",4,"EPF",130,0.0307692307692308,"pt_intercept","Plantago lanceolata"
"394","CL1","SD","Elkhorn",2000,"2",1,"EAF",130,0.00769230769230769,"pt_intercept","Trifolium dubium"
"395","CL1","SD","Elkhorn",2000,"2",10,"EAF",130,0.0769230769230769,"pt_intercept","Trifolium subterraneum"
"396","CL1","SD","Elkhorn",2000,"2",45,"EAG",130,0.346153846153846,"pt_intercept","Vulpia myuros"
"397","CL1","SD","Elkhorn",2000,"3",1,"EAG",123,0.00813008130081301,"pt_intercept","Bromus diandrus"
"398","CL1","SD","Elkhorn",2000,"3",3,"NPF",123,0.024390243902439,"pt_intercept","Taraxia ovata"
"399","CL1","SD","Elkhorn",2000,"3",2,"EAF",123,0.016260162601626,"pt_intercept","Cerastium glomeratum"
"400","CL1","SD","Elkhorn",2000,"3",19,"NPG",123,0.154471544715447,"pt_intercept","Danthonia californica"
"401","CL1","SD","Elkhorn",2000,"3",9,"EAF",123,0.0731707317073171,"pt_intercept","Erodium botrys"
"402","CL1","SD","Elkhorn",2000,"3",10,"EAF",123,0.0813008130081301,"pt_intercept","Geranium dissectum"
"403","CL1","SD","Elkhorn",2000,"3",23,"EAG",123,0.186991869918699,"pt_intercept","Festuca perennis"
"404","CL1","SD","Elkhorn",2000,"3",1,"NAF",123,0.00813008130081301,"pt_intercept","Madia sp"
"405","CL1","SD","Elkhorn",2000,"3",1,"EPF",123,0.00813008130081301,"pt_intercept","Plantago lanceolata"
"406","CL1","SD","Elkhorn",2000,"3",3,"EPF",123,0.024390243902439,"pt_intercept","Rumex acetosella"
"407","CL1","SD","Elkhorn",2000,"3",2,"EAF",123,0.016260162601626,"pt_intercept","Trifolium dubium"
"408","CL1","SD","Elkhorn",2000,"3",13,"EAF",123,0.105691056910569,"pt_intercept","Trifolium subterraneum"
"409","CL1","SD","Elkhorn",2000,"3",36,"EAG",123,0.292682926829268,"pt_intercept","Vulpia myuros"
"410","CL2","LL","Elkhorn",2000,"1",12,"EAG",146,0.0821917808219178,"pt_intercept","Aira caryophyllea"
"411","CL2","LL","Elkhorn",2000,"1",1,"EAG",146,0.00684931506849315,"pt_intercept","Briza maxima"
"412","CL2","LL","Elkhorn",2000,"1",1,"NPF",146,0.00684931506849315,"pt_intercept","Taraxia ovata"
"413","CL2","LL","Elkhorn",2000,"1",36,"NPG",146,0.246575342465753,"pt_intercept","Danthonia californica"
"414","CL2","LL","Elkhorn",2000,"1",3,"EAF",146,0.0205479452054795,"pt_intercept","Erodium botrys"
"415","CL2","LL","Elkhorn",2000,"1",7,"EAF",146,0.0479452054794521,"pt_intercept","Geranium dissectum"
"416","CL2","LL","Elkhorn",2000,"1",14,"EPF",146,0.0958904109589041,"pt_intercept","Hypochaeris radicata"
"417","CL2","LL","Elkhorn",2000,"1",2,"NAGr",146,0.0136986301369863,"pt_intercept","Juncus bufonius"
"418","CL2","LL","Elkhorn",2000,"1",3,"EAG",146,0.0205479452054795,"pt_intercept","Festuca perennis"
"419","CL2","LL","Elkhorn",2000,"1",24,"NAF",146,0.164383561643836,"pt_intercept","Madia sp"
"420","CL2","LL","Elkhorn",2000,"1",1,"EPF",146,0.00684931506849315,"pt_intercept","Plantago lanceolata"
"421","CL2","LL","Elkhorn",2000,"1",4,"EPF",146,0.0273972602739726,"pt_intercept","Rumex acetosella"
"422","CL2","LL","Elkhorn",2000,"1",2,"EAF",146,0.0136986301369863,"pt_intercept","Trifolium angustifolium"
"423","CL2","LL","Elkhorn",2000,"1",1,"EAF",146,0.00684931506849315,"pt_intercept","Trifolium dubium"
"424","CL2","LL","Elkhorn",2000,"1",10,"EAF",146,0.0684931506849315,"pt_intercept","Trifolium subterraneum"
"425","CL2","LL","Elkhorn",2000,"1",25,"EAG",146,0.171232876712329,"pt_intercept","Vulpia myuros"
"426","CL2","LL","Elkhorn",2000,"2",1,"EAG",95,0.0105263157894737,"pt_intercept","Bromus diandrus"
"427","CL2","LL","Elkhorn",2000,"2",4,"NPF",95,0.0421052631578947,"pt_intercept","Taraxia ovata"
"428","CL2","LL","Elkhorn",2000,"2",1,"EAF",95,0.0105263157894737,"pt_intercept","Cerastium glomeratum"
"429","CL2","LL","Elkhorn",2000,"2",32,"NPG",95,0.336842105263158,"pt_intercept","Danthonia californica"
"430","CL2","LL","Elkhorn",2000,"2",12,"NPGr",95,0.126315789473684,"pt_intercept","Eleocharis macrostachya"
"431","CL2","LL","Elkhorn",2000,"2",1,"EAF",95,0.0105263157894737,"pt_intercept","Erodium botrys"
"432","CL2","LL","Elkhorn",2000,"2",8,"EAF",95,0.0842105263157895,"pt_intercept","Geranium dissectum"
"433","CL2","LL","Elkhorn",2000,"2",4,"EPF",95,0.0421052631578947,"pt_intercept","Hypochaeris radicata"
"434","CL2","LL","Elkhorn",2000,"2",5,"EAG",95,0.0526315789473684,"pt_intercept","Festuca perennis"
"435","CL2","LL","Elkhorn",2000,"2",3,"EPF",95,0.0315789473684211,"pt_intercept","Plantago lanceolata"
"436","CL2","LL","Elkhorn",2000,"2",2,"EAF",95,0.0210526315789474,"pt_intercept","Trifolium angustifolium"
"437","CL2","LL","Elkhorn",2000,"2",2,"EAF",95,0.0210526315789474,"pt_intercept","Trifolium dubium"
"438","CL2","LL","Elkhorn",2000,"2",9,"EAF",95,0.0947368421052632,"pt_intercept","Trifolium subterraneum"
"439","CL2","LL","Elkhorn",2000,"2",11,"EAG",95,0.115789473684211,"pt_intercept","Vulpia myuros"
"440","CL2","LL","Elkhorn",2000,"3",3,"EAG",122,0.0245901639344262,"pt_intercept","Aira caryophyllea"
"441","CL2","LL","Elkhorn",2000,"3",1,"NPF",122,0.00819672131147541,"pt_intercept","Taraxia ovata"
"442","CL2","LL","Elkhorn",2000,"3",34,"NPG",122,0.278688524590164,"pt_intercept","Danthonia californica"
